,id,tweet_id,text,tag,date,partition
193,193,360167245906845697,nuestros corazones están con las víctimas del accidente de tren de españa y sus familias <URL> ,Related - but not informative,Wed Jul 24 22:38:57 +0000 2013,test
194,194,360167539508117504,"al menos 20 muertos al descarrilar un tren de pasajeros en santiago de compostela , en españa <URL> ",Related and informative,Wed Jul 24 22:40:07 +0000 2013,test
195,195,360167589818802176,segunda ampliaciónel descarrilamiento de un tren deja al menos 35 muertos en españa <URL> via <USR> ,Related and informative,Wed Jul 24 22:40:19 +0000 2013,test
196,196,360167740822142976,"at least 35 people killed after train derails in galicia , spain <URL> ( corrects spelling ) <URL> ",Related and informative,Wed Jul 24 22:40:55 +0000 2013,test
197,197,360167765983772672,última hora : ascienden a 60 los muertos en el descarrilamiento de un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:41:01 +0000 2013,test
198,198,360167937946030082,trágico accidente de tren en españa <URL> ,Related and informative,Wed Jul 24 22:41:42 +0000 2013,test
199,199,360168135090900992,última hora : ascienden a 60 los muertos en el descarrilamiento de un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:42:29 +0000 2013,test
200,200,360168613233168390,última hora : ascienden a 60 los muertos en el descarrilamiento de un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:44:23 +0000 2013,test
201,201,360169217217138688,#españa . teléfonos de información para familiares de pasajeros del tren alvia descarrilado : #policía : 981551100 . #renfe : … ,Related and informative,Wed Jul 24 22:46:47 +0000 2013,test
202,202,360169405965012992,up to 45 people killed after train derails in spain <URL> ,Related and informative,Wed Jul 24 22:47:32 +0000 2013,test
203,203,360169619887104000,asciende a 45 muertos y 70 heridos el balance tras descarrilar un tren de pasajeros en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:48:23 +0000 2013,test
204,204,360170165108871169,asciende a 45 muertos y 70 heridos el balance tras descarrilar un tren de pasajeros en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:50:33 +0000 2013,test
205,205,360170576159055872,asciende a 45 muertos y 70 heridos el balance tras descarrilar un tren de pasajeros en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:52:11 +0000 2013,test
206,206,360170815238574080,at least 35 people reported dead in a train derailment in spain <URL> ,Related and informative,Wed Jul 24 22:53:08 +0000 2013,test
207,207,360171020759478273,"esta noche mi corazón está con las víctimas del accidente de tren en santiago de compostela , y sus familiares . mucha fuer … ",Related - but not informative,Wed Jul 24 22:53:57 +0000 2013,test
208,208,360171096252760065,45 muertos tras descarrilar un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:54:15 +0000 2013,test
209,209,360171222094450692,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 22:54:45 +0000 2013,test
210,210,360171272430686208,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 22:54:57 +0000 2013,test
211,211,360171314369142786,última hora : ascienden a 60 los muertos en el descarrilamiento de un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:55:07 +0000 2013,test
212,212,360171842834661377,"el accidente de tren de santiago , el tercero más grave de la historia ferroviaria en españa <URL> ",Related and informative,Wed Jul 24 22:57:13 +0000 2013,test
213,213,360172010611027968,sigue en lasexta un especial informativo del accidente de tren en santiago de compostela a partir de las 00:00 http :// t . … ,Related and informative,Wed Jul 24 22:57:53 +0000 2013,test
214,214,360172044190613507,": el tren de #alvia iba a más del doble de la velocidad permitida , según fuentes #noticias #santiago #españa ",Related and informative,Wed Jul 24 22:58:01 +0000 2013,test
215,215,360172128055734272,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 22:58:21 +0000 2013,test
216,216,360172136444329985,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 22:58:23 +0000 2013,test
217,217,360172178404151297,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 22:58:33 +0000 2013,test
218,218,360172430054010881,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 22:59:33 +0000 2013,test
219,219,360172530704719872,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 22:59:57 +0000 2013,test
220,220,360172639777587200,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:00:23 +0000 2013,test
221,221,360172836905697280,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:01:10 +0000 2013,test
222,222,360173000466759680,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:01:49 +0000 2013,test
223,223,360173134684504064,asciende a 45 muertos y 70 heridos el balance tras descarrilar un tren de pasajeros en santiago de compostela <URL> ,Related and informative,Wed Jul 24 23:02:21 +0000 2013,test
224,224,360173294080630784,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:02:59 +0000 2013,test
225,225,360173608636653568,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 23:04:14 +0000 2013,test
226,226,360173654807556097,<USR> : es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:04:25 +0000 2013,test
227,227,360173671559593984,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:04:29 +0000 2013,test
228,228,360173839348547584,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 23:05:09 +0000 2013,test
229,229,360173906465800192,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:05:25 +0000 2013,test
230,230,360173919019343872,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:05:28 +0000 2013,test
231,231,360174250377752577,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:06:47 +0000 2013,test
232,232,360174728511635458,ya van 50 muertos en españa por el accidente del tren ,Related and informative,Wed Jul 24 23:08:41 +0000 2013,test
233,233,360174845968924672,todo ntro apoyo a los familiares de las víctimas del accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 23:09:09 +0000 2013,test
234,234,360175038919475202,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:09:55 +0000 2013,test
235,235,360175529661440002,"update : the train that derailed in #santiago de compostela was traveling at twice the legal speed , sources say : <URL> ",Related and informative,Wed Jul 24 23:11:52 +0000 2013,test
236,236,360175852597678080,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:13:09 +0000 2013,test
237,237,360175957442703362,lamentable el accidente de tren en santiago de compostela . abrazos hasta españa ! ,Related - but not informative,Wed Jul 24 23:13:34 +0000 2013,test
238,238,360175965856464896,alrededor de treinta muertos al descarrilar tren en españa : madrid . - alrededor de treinta personas han fallec . . . <URL> ,Related and informative,Wed Jul 24 23:13:36 +0000 2013,test
239,239,360176083276005376,españa : terribles imágenes de la tragedia de tren <URL> #tnmadrugada ,Related and informative,Wed Jul 24 23:14:04 +0000 2013,test
240,240,360176171385757697,my heart is with the families of all the victims from the tragic train accident in santiago de compostela . ,Related - but not informative,Wed Jul 24 23:14:25 +0000 2013,test
241,241,360176259445170176,<USR> train derails in spain 45 killed 200 hurt <URL> ,Related and informative,Wed Jul 24 23:14:46 +0000 2013,test
242,242,360176334930063360,la cifra de muertos aumenta : al menos 56 muertos en el accidente de tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 23:15:04 +0000 2013,test
243,243,360176343343824898,photos : see deadly crash : deadly train crash in spain <URL> ,Related and informative,Wed Jul 24 23:15:06 +0000 2013,test
244,244,360176603394871296,"desde sevilla , todo nuestro apoyo para las víctimas y familiares del terrible accidente de tren en compostela . #ánimogalicia ",Related - but not informative,Wed Jul 24 23:16:08 +0000 2013,test
245,245,360176737612607488,el fc barcelona vol expressar el seu condol per les víctimes de l ' accident de tren a santiago de compostela #ánimogali … ,Related - but not informative,Wed Jul 24 23:16:40 +0000 2013,test
246,246,360176787927474176,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 23:16:52 +0000 2013,test
247,247,360176808911577088,#rt todo mi animo para las familias delos fallecidos en el accidente de tren de santiago de compostela ( españa ) d . e . p . <USR> … ,Related - but not informative,Wed Jul 24 23:16:57 +0000 2013,test
248,248,360177110893084673,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:18:09 +0000 2013,test
249,249,360178335646629888,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:23:01 +0000 2013,test
250,250,360178968978141185,at least 35 killed as train derails in spain : bodies covered in blankets lay next to carriages as smoke billow . . . <URL> ,Related and informative,Wed Jul 24 23:25:32 +0000 2013,test
251,251,360178977345769472,el fc barcelona quiere expresar su más sincero pésame por las víctimas del accidente de tren en santiago de compostela … ,Related - but not informative,Wed Jul 24 23:25:34 +0000 2013,test
252,252,360179329692467202,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:26:58 +0000 2013,test
253,253,360179602305454082,"<USR> en españa de luto , 56 muertos x ahora en accidente de tren en galicia ",Related and informative,Wed Jul 24 23:28:03 +0000 2013,test
254,254,360180206306594816,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:30:27 +0000 2013,test
255,255,360180462129389568,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Wed Jul 24 23:31:28 +0000 2013,test
